fucose	142191	3.20971e-11	142191	HUMAN_PWY-6	GDP-L-fucose biosynthesis II (from L-fucose)	BIOCYC	organism-specific biosystem	Homo sapiens 
arachidonic acid	790011	0.003867066	790011	hsa04913	Ovarian steroidogenesis	KEGG	organism-specific biosystem	Homo sapiens 
arachidonic acid	920874	0.003867066	920874	WP2562	Relationship between glutathione and NADPH	WikiPathways	organism-specific biosystem	 
arachidonic acid	948277	0.003867066	948277	hsa04750	Inflammatory mediator regulation of TRP channels	KEGG	organism-specific biosystem	Homo sapiens 
arachidonic acid	952858	0.003867066	952858	hsa04611	Platelet activation	KEGG	organism-specific biosystem	Homo sapiens 
arachidonic acid	952859	0.003867066	952859	hsa04921	Oxytocin signaling pathway	KEGG	organism-specific biosystem	Homo sapiens 
arachidonic acid	1222950	0.003867066	1222950	hsa04923	Regulation of lipolysis in adipocytes	KEGG	organism-specific biosystem	Homo sapiens 
arachidonic acid	1272485	0.003867066	1272485	hsa04925	Aldosterone synthesis and secretion	KEGG	organism-specific biosystem	Homo sapiens 
arachidonic acid	198825	0.003867066	198825	WP15	Selenium Micronutrient Network	WikiPathways	organism-specific biosystem	 
arachidonic acid	198884	0.003867066	198884	WP231	TNF alpha Signaling Pathway	WikiPathways	organism-specific biosystem	 
arachidonic acid	219782	0.003867066	219782	WP1307	Fatty Acid Beta Oxidation	WikiPathways	organism-specific biosystem	 
arachidonic acid	672453	0.003867066	672453	WP2197	Endothelin Pathways	WikiPathways	organism-specific biosystem	 
arachidonic acid	920982	0.003867066	920982	WP2435	Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis	WikiPathways	organism-specific biosystem	 
arachidonic acid	1458311	0.003867066	1458311	WP3246	Endothelin Pathways	WikiPathways	organism-specific biosystem	 
arachidonic acid	1458313	0.003867066	1458313	WP2912	Vascular smooth muscle contraction	WikiPathways	organism-specific biosystem	 
arachidonic acid	1458434	0.003867066	1458434	WP3257	Selenium Micronutrient Network	WikiPathways	organism-specific biosystem	 
arachidonic acid	1458452	0.003867066	1458452	WP3167	Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis	WikiPathways	organism-specific biosystem	 
arachidonic acid	198357	0.003867066	198357	WP318	Eicosanoid Synthesis	WikiPathways	organism-specific biosystem	 
arachidonic acid	198359	0.003867066	198359	WP1272	Selenium Micronutrient Network	WikiPathways	organism-specific biosystem	 
arachidonic acid	198365	0.003867066	198365	WP1250	Arachidonate Epoxygenase Epoxide Hydrolase	WikiPathways	organism-specific biosystem	 
arachidonic acid	198383	0.003867066	198383	WP1273	Folic Acid Network	WikiPathways	organism-specific biosystem	 
arachidonic acid	198497	0.003867066	198497	WP293	Eicosanoid Synthesis	WikiPathways	organism-specific biosystem	 
arachidonic acid	198559	0.003867066	198559	WP972	Eicosanoid Synthesis	WikiPathways	organism-specific biosystem	 
arachidonic acid	198582	0.003867066	198582	WP1090	Eicosanoid Synthesis	WikiPathways	organism-specific biosystem	 
arachidonic acid	198838	0.003867066	198838	WP678	Arachidonate Epoxygenase / Epoxide Hydrolase	WikiPathways	organism-specific biosystem	 
arachidonic acid	198888	0.003867066	198888	WP167	Eicosanoid Synthesis	WikiPathways	organism-specific biosystem	 
arachidonic acid	198912	0.003867066	198912	WP98	Prostaglandin Synthesis and Regulation	WikiPathways	organism-specific biosystem	 
arachidonic acid	198971	0.003867066	198971	WP1318	Eicosanoid Synthesis	WikiPathways	organism-specific biosystem	 
arachidonic acid	199028	0.003867066	199028	WP854	Eicosanoid Synthesis	WikiPathways	organism-specific biosystem	 
arachidonic acid	219762	0.003867066	219762	WP1310	Selenium Micronutrient Network	WikiPathways	organism-specific biosystem	 
arachidonic acid	219791	0.003867066	219791	WP1285	Arachidonate Epoxygenase Epoxide Hydrolase	WikiPathways	organism-specific biosystem	 
arachidonic acid	219799	0.003867066	219799	WP1311	Folic Acid Network	WikiPathways	organism-specific biosystem	 
arachidonic acid	739004	0.003867066	739004	WP2432	Spinal Cord Injury	WikiPathways	organism-specific biosystem	 
arachidonic acid	739006	0.003867066	739006	WP2433	Spinal Cord Injury	WikiPathways	organism-specific biosystem	 
arachidonic acid	739007	0.003867066	739007	WP2431	Spinal Cord Injury	WikiPathways	organism-specific biosystem	 
arachidonic acid	920902	0.003867066	920902	WP1000	Arachidonate Epoxygenase / Epoxide Hydrolase	WikiPathways	organism-specific biosystem	 
arachidonic acid	920923	0.003867066	920923	WP995	Prostaglandin Synthesis and Regulation	WikiPathways	organism-specific biosystem	 
arachidonic acid	920991	0.003867066	920991	WP2526	PDGF Pathway	WikiPathways	organism-specific biosystem	 
arachidonic acid	1458225	0.003867066	1458225	WP2513	Nanoparticle triggered regulated necrosis	WikiPathways	organism-specific biosystem	 
arachidonic acid	1458347	0.003867066	1458347	WP2901	Gonadotropin-releasing hormone (GnRH) signaling	WikiPathways	organism-specific biosystem	 
arachidonic acid	1458382	0.003867066	1458382	WP3186	Spinal Cord Injury	WikiPathways	organism-specific biosystem	 
arachidonic acid	1458424	0.003867066	1458424	WP3200	PDGF Pathway	WikiPathways	organism-specific biosystem	 
palmitoleic acid	1268677	0.004228434	1268677	R-HSA-392499	Metabolism of proteins	REACTOME	organism-specific biosystem	Homo sapiens 
palmitoleic acid	1269379	0.004228434	1269379	R-HSA-162582	Signal Transduction	REACTOME	organism-specific biosystem	Homo sapiens 
palmitoleic acid	1269543	0.004228434	1269543	R-HSA-372790	Signaling by GPCR	REACTOME	organism-specific biosystem	Homo sapiens 
palmitoleic acid	1268746	0.004228434	1268746	R-HSA-2980736	Peptide hormone metabolism	REACTOME	organism-specific biosystem	Homo sapiens 
palmitoleic acid	1268750	0.004228434	1268750	R-HSA-400508	Incretin synthesis, secretion, and inactivation	REACTOME	organism-specific biosystem	Homo sapiens 
palmitoleic acid	1269544	0.004228434	1269544	R-HSA-500792	GPCR ligand binding	REACTOME	organism-specific biosystem	Homo sapiens 
palmitoleic acid	1269545	0.004228434	1269545	R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	REACTOME	organism-specific biosystem	Homo sapiens 
palmitoleic acid	82933	0.004228434	82933	hsa00061	Fatty acid biosynthesis	KEGG	organism-specific biosystem	Homo sapiens 
palmitoleic acid	1268751	0.004228434	1268751	R-HSA-381771	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)	REACTOME	organism-specific biosystem	Homo sapiens 
palmitoleic acid	1269569	0.004228434	1269569	R-HSA-444209	Free fatty acid receptors	REACTOME	organism-specific biosystem	Homo sapiens 
palmitoleic acid	198505	0.004228434	198505	WP419	Mitochondrial LC-Fatty Acid Beta-Oxidation	WikiPathways	organism-specific biosystem	 
palmitoleic acid	219782	0.004228434	219782	WP1307	Fatty Acid Beta Oxidation	WikiPathways	organism-specific biosystem	 
LTB4	1269956	0.004430309	1269956	R-HSA-1430728	Metabolism	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	1270001	0.004430309	1270001	R-HSA-556833	Metabolism of lipids and lipoproteins	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	1269379	0.004430309	1269379	R-HSA-162582	Signal Transduction	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	1269543	0.004430309	1269543	R-HSA-372790	Signaling by GPCR	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	1269578	0.004430309	1269578	R-HSA-416476	G alpha (q) signalling events	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	1269592	0.004430309	1269592	R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	83053	0.004430309	83053	hsa04080	Neuroactive ligand-receptor interaction	KEGG	organism-specific biosystem	Homo sapiens 
LTB4	132956	0.004430309	132956	hsa01100	Metabolic pathways	KEGG	organism-specific biosystem	Homo sapiens 
LTB4	1269544	0.004430309	1269544	R-HSA-500792	GPCR ligand binding	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	1269545	0.004430309	1269545	R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	1269560	0.004430309	1269560	R-HSA-391903	Eicosanoid ligand-binding receptors	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	1269574	0.004430309	1269574	R-HSA-388396	GPCR downstream signaling	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	1270087	0.004430309	1270087	R-HSA-2142753	Arachidonic acid metabolism	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	1270189	0.004430309	1270189	R-HSA-211859	Biological oxidations	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	1270190	0.004430309	1270190	R-HSA-211945	Phase 1 - Functionalization of compounds	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	1270191	0.004430309	1270191	R-HSA-211897	Cytochrome P450 - arranged by substrate type	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	82991	0.004430309	82991	hsa00590	Arachidonic acid metabolism	KEGG	organism-specific biosystem	Homo sapiens 
LTB4	1269562	0.004430309	1269562	R-HSA-391906	Leukotriene receptors	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	1270089	0.004430309	1270089	R-HSA-2142691	Synthesis of Leukotrienes (LT) and Eoxins (EX)	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	1270198	0.004430309	1270198	R-HSA-211979	Eicosanoids	REACTOME	organism-specific biosystem	Homo sapiens 
LTB4	83042	0.004430309	83042	hsa03320	PPAR signaling pathway	KEGG	organism-specific biosystem	Homo sapiens 
LTB4	193146	0.004430309	193146	hsa04976	Bile secretion	KEGG	organism-specific biosystem	Homo sapiens 
LTB4	525336	0.004430309	525336	hsa04726	Serotonergic synapse	KEGG	organism-specific biosystem	Homo sapiens 
LTB4	948277	0.004430309	948277	hsa04750	Inflammatory mediator regulation of TRP channels	KEGG	organism-specific biosystem	Homo sapiens 
LTB4	198825	0.004430309	198825	WP15	Selenium Micronutrient Network	WikiPathways	organism-specific biosystem	 
LTB4	1458434	0.004430309	1458434	WP3257	Selenium Micronutrient Network	WikiPathways	organism-specific biosystem	 
LTB4	198357	0.004430309	198357	WP318	Eicosanoid Synthesis	WikiPathways	organism-specific biosystem	 
LTB4	198359	0.004430309	198359	WP1272	Selenium Micronutrient Network	WikiPathways	organism-specific biosystem	 
LTB4	198383	0.004430309	198383	WP1273	Folic Acid Network	WikiPathways	organism-specific biosystem	 
LTB4	198497	0.004430309	198497	WP293	Eicosanoid Synthesis	WikiPathways	organism-specific biosystem	 
LTB4	198559	0.004430309	198559	WP972	Eicosanoid Synthesis	WikiPathways	organism-specific biosystem	 
LTB4	198582	0.004430309	198582	WP1090	Eicosanoid Synthesis	WikiPathways	organism-specific biosystem	 
LTB4	198888	0.004430309	198888	WP167	Eicosanoid Synthesis	WikiPathways	organism-specific biosystem	 
LTB4	198971	0.004430309	198971	WP1318	Eicosanoid Synthesis	WikiPathways	organism-specific biosystem	 
LTB4	199028	0.004430309	199028	WP854	Eicosanoid Synthesis	WikiPathways	organism-specific biosystem	 
LTB4	219762	0.004430309	219762	WP1310	Selenium Micronutrient Network	WikiPathways	organism-specific biosystem	 
LTB4	219799	0.004430309	219799	WP1311	Folic Acid Network	WikiPathways	organism-specific biosystem	 
2-ketoisocaproic acid	82952	0.004583849	82952	hsa00280	Valine, leucine and isoleucine degradation	KEGG	organism-specific biosystem	Homo sapiens 
2-ketoisocaproic acid	132956	0.004583849	132956	hsa01100	Metabolic pathways	KEGG	organism-specific biosystem	Homo sapiens 
2-ketoisocaproic acid	82954	0.004583849	82954	hsa00290	Valine, leucine and isoleucine biosynthesis	KEGG	organism-specific biosystem	Homo sapiens 
2-ketoisocaproic acid	413354	0.004583849	413354	hsa_M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	KEGG	organism-specific biosystem	Homo sapiens 
2-ketoisocaproic acid	714485	0.004583849	714485	hsa01210	2-Oxocarboxylic acid metabolism	KEGG	organism-specific biosystem	Homo sapiens 
2-ketoisocaproic acid	790012	0.004583849	790012	hsa01230	Biosynthesis of amino acids	KEGG	organism-specific biosystem	Homo sapiens 
2-ketoisocaproic acid	921054	0.004583849	921054	WP1451	Valine, leucine and isoleucine degradation	WikiPathways	organism-specific biosystem	 
12-oxo-ETE	1269956	0.005135064	1269956	R-HSA-1430728	Metabolism	REACTOME	organism-specific biosystem	Homo sapiens 
12-oxo-ETE	1270001	0.005135064	1270001	R-HSA-556833	Metabolism of lipids and lipoproteins	REACTOME	organism-specific biosystem	Homo sapiens 
12-oxo-ETE	1270087	0.005135064	1270087	R-HSA-2142753	Arachidonic acid metabolism	REACTOME	organism-specific biosystem	Homo sapiens 
12-oxo-ETE	82991	0.005135064	82991	hsa00590	Arachidonic acid metabolism	KEGG	organism-specific biosystem	Homo sapiens 
12-oxo-ETE	1270092	0.005135064	1270092	R-HSA-2142712	Synthesis of 12-eicosatetraenoic acid derivatives	REACTOME	organism-specific biosystem	Homo sapiens 
oxalic acid	1269956	0.006070847	1269956	R-HSA-1430728	Metabolism	REACTOME	organism-specific biosystem	Homo sapiens 
oxalic acid	1270158	0.006070847	1270158	R-HSA-71291	Metabolism of amino acids and derivatives	REACTOME	organism-specific biosystem	Homo sapiens 
oxalic acid	132956	0.006070847	132956	hsa01100	Metabolic pathways	KEGG	organism-specific biosystem	Homo sapiens 
oxalic acid	1270180	0.006070847	1270180	R-HSA-389661	Glyoxylate metabolism and glycine degradation	REACTOME	organism-specific biosystem	Homo sapiens 
oxalic acid	83002	0.006070847	83002	hsa00630	Glyoxylate and dicarboxylate metabolism	KEGG	organism-specific biosystem	Homo sapiens 
isocitric acid	132956	0.006796899	132956	hsa01100	Metabolic pathways	KEGG	organism-specific biosystem	Homo sapiens 
isocitric acid	83002	0.006796899	83002	hsa00630	Glyoxylate and dicarboxylate metabolism	KEGG	organism-specific biosystem	Homo sapiens 
isocitric acid	413347	0.006796899	413347	hsa_M00010	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	KEGG	organism-specific biosystem	Homo sapiens 
isocitric acid	714485	0.006796899	714485	hsa01210	2-Oxocarboxylic acid metabolism	KEGG	organism-specific biosystem	Homo sapiens 
isocitric acid	790012	0.006796899	790012	hsa01230	Biosynthesis of amino acids	KEGG	organism-specific biosystem	Homo sapiens 
isocitric acid	814926	0.006796899	814926	hsa01200	Carbon metabolism	KEGG	organism-specific biosystem	Homo sapiens 
isocitric acid	855811	0.006796899	855811	hsa_M00009	Citrate cycle (TCA cycle, Krebs cycle)	KEGG	organism-specific biosystem	Homo sapiens 
isocitric acid	82927	0.006796899	82927	hsa00020	Citrate cycle (TCA cycle)	KEGG	organism-specific biosystem	Homo sapiens 
isocitric acid	198508	0.006796899	198508	WP347	TCA Cycle	WikiPathways	organism-specific biosystem	 
isocitric acid	198639	0.006796899	198639	WP490	TCA Cycle	WikiPathways	organism-specific biosystem	 
isocitric acid	777512	0.006796899	777512	WP2453	TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc)	WikiPathways	organism-specific biosystem	 
isocitric acid	1059538	0.006796899	1059538	hsa05230	Central carbon metabolism in cancer	KEGG	organism-specific biosystem	Homo sapiens 
isocitric acid	1144996	0.006796899	1144996	hsa04922	Glucagon signaling pathway	KEGG	organism-specific biosystem	Homo sapiens 
isocitric acid	1458351	0.006796899	1458351	WP3149	TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc)	WikiPathways	organism-specific biosystem	 
isocitric acid	1458511	0.006796899	1458511	WP3583	Central Carbon Metabolism	WikiPathways	organism-specific biosystem	 
isocitric acid	198291	0.006796899	198291	WP434	TCA Cycle	WikiPathways	organism-specific biosystem	 
isocitric acid	198416	0.006796899	198416	WP662	Amino Acid metabolism	WikiPathways	organism-specific biosystem	 
isocitric acid	198660	0.006796899	198660	WP112	Principle Pathways of Carbon Metabolism	WikiPathways	organism-specific biosystem	 
isocitric acid	920998	0.006796899	920998	WP1227	TCA Cycle	WikiPathways	organism-specific biosystem	 
isocitric acid	1458158	0.006796899	1458158	WP2624	TCA Cycle (Krebs Cycle)	WikiPathways	organism-specific biosystem	 
isocitric acid	1458173	0.006796899	1458173	WP2863	Krebs cycle	WikiPathways	organism-specific biosystem	 
isocitric acid	1471249	0.006796899	1471249	WP3925	Amino Acid metabolism	WikiPathways	organism-specific biosystem	 
isocitric acid	198787	0.006796899	198787	WP78	TCA Cycle	WikiPathways	organism-specific biosystem	 
isocitric acid	920943	0.006796899	920943	WP999	TCA Cycle	WikiPathways	organism-specific biosystem	 
isocitric acid	1458175	0.006796899	1458175	WP2859	Primary Carbon Metabolism	WikiPathways	organism-specific biosystem	 
cysteine	83015	0.007725503	83015	hsa00770	Pantothenate and CoA biosynthesis	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	132956	0.007725503	132956	hsa01100	Metabolic pathways	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	82967	0.007725503	82967	hsa00430	Taurine and hypotaurine metabolism	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	82973	0.007725503	82973	hsa00480	Glutathione metabolism	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	83011	0.007725503	83011	hsa00730	Thiamine metabolism	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	83030	0.007725503	83030	hsa00970	Aminoacyl-tRNA biosynthesis	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	413414	0.007725503	413414	hsa_M00338	Cysteine biosynthesis, homocysteine + serine => cysteine	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	790012	0.007725503	790012	hsa01230	Biosynthesis of amino acids	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	814926	0.007725503	814926	hsa01200	Carbon metabolism	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	1458226	0.007725503	1458226	WP2190	One carbon donor	WikiPathways	organism-specific biosystem	 
cysteine	1458344	0.007725503	1458344	WP3125	One carbon donor	WikiPathways	organism-specific biosystem	 
cysteine	82949	0.007725503	82949	hsa00260	Glycine, serine and threonine metabolism	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	83026	0.007725503	83026	hsa00920	Sulfur metabolism	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	104488	0.007725503	104488	hsa00270	Cysteine and methionine metabolism	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	172845	0.007725503	172845	hsa04122	Sulfur relay system	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	172847	0.007725503	172847	hsa04974	Protein digestion and absorption	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	198431	0.007725503	198431	WP469	Glutathione metabolism	WikiPathways	organism-specific biosystem	 
cysteine	198634	0.007725503	198634	WP462	Panothenate and Coenzyme A Biosynthesis	WikiPathways	organism-specific biosystem	 
cysteine	198695	0.007725503	198695	WP256	Cysteine Biosynthesis from Homoserine	WikiPathways	organism-specific biosystem	 
cysteine	198711	0.007725503	198711	WP7	Sulfur Amino Acid biosynthesis	WikiPathways	organism-specific biosystem	 
cysteine	198723	0.007725503	198723	WP46	Methionine Degradation	WikiPathways	organism-specific biosystem	 
cysteine	920874	0.007725503	920874	WP2562	Relationship between glutathione and NADPH	WikiPathways	organism-specific biosystem	 
cysteine	920980	0.007725503	920980	WP1589	Folate-Alcohol and Cancer Pathway	WikiPathways	organism-specific biosystem	 
cysteine	1059538	0.007725503	1059538	hsa05230	Central carbon metabolism in cancer	KEGG	organism-specific biosystem	Homo sapiens 
cysteine	1458447	0.007725503	1458447	WP3120	Folate-Alcohol and Cancer Pathway	WikiPathways	organism-specific biosystem	 
cysteine	198416	0.007725503	198416	WP662	Amino Acid metabolism	WikiPathways	organism-specific biosystem	 
cysteine	198665	0.007725503	198665	WP440	Sulfur degradation	WikiPathways	organism-specific biosystem	 
cysteine	198754	0.007725503	198754	WP196	Glutathione Biosynthesis	WikiPathways	organism-specific biosystem	 
cysteine	198825	0.007725503	198825	WP15	Selenium Micronutrient Network	WikiPathways	organism-specific biosystem	 
cysteine	198833	0.007725503	198833	WP176	Folate Metabolism	WikiPathways	organism-specific biosystem	 
cysteine	920880	0.007725503	920880	WP1075	Folate Metabolism	WikiPathways	organism-specific biosystem	 
cysteine	920974	0.007725503	920974	WP1533	Vitamin B12 Metabolism	WikiPathways	organism-specific biosystem	 
cysteine	1458434	0.007725503	1458434	WP3257	Selenium Micronutrient Network	WikiPathways	organism-specific biosystem	 
cysteine	1458462	0.007725503	1458462	WP3193	Vitamin B12 Metabolism	WikiPathways	organism-specific biosystem	 
cysteine	1471249	0.007725503	1471249	WP3925	Amino Acid metabolism	WikiPathways	organism-specific biosystem	 
cysteine	198359	0.007725503	198359	WP1272	Selenium Micronutrient Network	WikiPathways	organism-specific biosystem	 
cysteine	198383	0.007725503	198383	WP1273	Folic Acid Network	WikiPathways	organism-specific biosystem	 
cysteine	198725	0.007725503	198725	WP128	Homocysteine and Cysteine Interconversion	WikiPathways	organism-specific biosystem	 
cysteine	219762	0.007725503	219762	WP1310	Selenium Micronutrient Network	WikiPathways	organism-specific biosystem	 
cysteine	219799	0.007725503	219799	WP1311	Folic Acid Network	WikiPathways	organism-specific biosystem	 
cysteine	1458151	0.007725503	1458151	WP2579	Cadmium and glutathione	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	1269956	0.008072795	1269956	R-HSA-1430728	Metabolism	REACTOME	organism-specific biosystem	Homo sapiens 
glucose-6-phosphate	82974	0.008072795	82974	hsa00500	Starch and sucrose metabolism	KEGG	organism-specific biosystem	Homo sapiens 
glucose-6-phosphate	132956	0.008072795	132956	hsa01100	Metabolic pathways	KEGG	organism-specific biosystem	Homo sapiens 
glucose-6-phosphate	1269988	0.008072795	1269988	R-HSA-1483249	Inositol phosphate metabolism	REACTOME	organism-specific biosystem	Homo sapiens 
glucose-6-phosphate	82987	0.008072795	82987	hsa00562	Inositol phosphate metabolism	KEGG	organism-specific biosystem	Homo sapiens 
glucose-6-phosphate	145809	0.008072795	145809	hsa00524	Neomycin, kanamycin and gentamicin biosynthesis	KEGG	organism-specific biosystem	Homo sapiens 
glucose-6-phosphate	1270000	0.008072795	1270000	R-HSA-1855183	Synthesis of IP2, IP, and Ins in the cytosol	REACTOME	organism-specific biosystem	Homo sapiens 
glucose-6-phosphate	170720	0.008072795	170720	hsa04973	Carbohydrate digestion and absorption	KEGG	organism-specific biosystem	Homo sapiens 
glucose-6-phosphate	777534	0.008072795	777534	hsa04911	Insulin secretion	KEGG	organism-specific biosystem	Homo sapiens 
glucose-6-phosphate	814182	0.008072795	814182	hsa04917	Prolactin signaling pathway	KEGG	organism-specific biosystem	Homo sapiens 
glucose-6-phosphate	835410	0.008072795	835410	hsa04918	Thyroid hormone synthesis	KEGG	organism-specific biosystem	Homo sapiens 
glucose-6-phosphate	920874	0.008072795	920874	WP2562	Relationship between glutathione and NADPH	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	920985	0.008072795	920985	WP1946	Cori Cycle	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	1059538	0.008072795	1059538	hsa05230	Central carbon metabolism in cancer	KEGG	organism-specific biosystem	Homo sapiens 
glucose-6-phosphate	1272486	0.008072795	1272486	hsa04931	Insulin resistance	KEGG	organism-specific biosystem	Homo sapiens 
glucose-6-phosphate	1458345	0.008072795	1458345	WP3114	Cori Cycle	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	198321	0.008072795	198321	WP317	Glycogen Metabolism	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	198829	0.008072795	198829	WP134	Pentose Phosphate Pathway	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	199005	0.008072795	199005	WP96	Glycolysis	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	920933	0.008072795	920933	WP1028	Pentose Phosphate Pathway	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	1458164	0.008072795	1458164	WP2623	Sucrose Metabolism	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	198325	0.008072795	198325	WP1241	Glucuronidation	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	198376	0.008072795	198376	WP157	Glycolysis and Gluconeogenesis	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	198569	0.008072795	198569	WP1073	Glycogen Metabolism	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	198631	0.008072795	198631	WP515	Glycolysis and Gluconeogenesis	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	198814	0.008072795	198814	WP534	Glycolysis and Gluconeogenesis	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	198821	0.008072795	198821	WP698	Glucuronidation	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	198856	0.008072795	198856	WP500	Glycogen Metabolism	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	219781	0.008072795	219781	WP1276	Glucuronidation	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	920931	0.008072795	920931	WP1027	Glycolysis and Gluconeogenesis	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	1458156	0.008072795	1458156	WP2621	Glycolysis	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	1458163	0.008072795	1458163	WP2622	Starch Metabolism	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	1458388	0.008072795	1458388	WP3210	Glucuronidation	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	1458478	0.008072795	1458478	WP2836	Glucose Repression	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	1458504	0.008072795	1458504	WP3894	Fructose Metabolism in Proximal Tubules	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	1468871	0.008072795	1468871	WP3915	Angiopoietin Like Protein 8 Regulatory Pathway	WikiPathways	organism-specific biosystem	 
glucose-6-phosphate	1468872	0.008072795	1468872	WP3916	Hexoses metabolism in proximal tubules	WikiPathways	organism-specific biosystem	 
fructose	142439	0.009009222	142439	HUMAN_PWY-4101	sorbitol degradation I	BIOCYC	organism-specific biosystem	Homo sapiens 
fructose	1458164	0.009009222	1458164	WP2623	Sucrose Metabolism	WikiPathways	organism-specific biosystem	 
9-HOTrE	82993	0.009708447	82993	hsa00592	alpha-Linolenic acid metabolism	KEGG	organism-specific biosystem	Homo sapiens 
methionine	132956	0.011478593	132956	hsa01100	Metabolic pathways	KEGG	organism-specific biosystem	Homo sapiens 
methionine	83030	0.011478593	83030	hsa00970	Aminoacyl-tRNA biosynthesis	KEGG	organism-specific biosystem	Homo sapiens 
methionine	413353	0.011478593	413353	hsa_M00035	Methionine degradation	KEGG	organism-specific biosystem	Homo sapiens 
methionine	413446	0.011478593	413446	hsa_M00034	Methionine salvage pathway	KEGG	organism-specific biosystem	Homo sapiens 
methionine	714485	0.011478593	714485	hsa01210	2-Oxocarboxylic acid metabolism	KEGG	organism-specific biosystem	Homo sapiens 
methionine	790012	0.011478593	790012	hsa01230	Biosynthesis of amino acids	KEGG	organism-specific biosystem	Homo sapiens 
methionine	1458226	0.011478593	1458226	WP2190	One carbon donor	WikiPathways	organism-specific biosystem	 
methionine	1458344	0.011478593	1458344	WP3125	One carbon donor	WikiPathways	organism-specific biosystem	 
methionine	104488	0.011478593	104488	hsa00270	Cysteine and methionine metabolism	KEGG	organism-specific biosystem	Homo sapiens 
methionine	172847	0.011478593	172847	hsa04974	Protein digestion and absorption	KEGG	organism-specific biosystem	Homo sapiens 
methionine	198658	0.011478593	198658	WP423	Threonine and Methionine biosynthesis	WikiPathways	organism-specific biosystem	 
methionine	198711	0.011478593	198711	WP7	Sulfur Amino Acid biosynthesis	WikiPathways	organism-specific biosystem	 
methionine	198723	0.011478593	198723	WP46	Methionine Degradation	WikiPathways	organism-specific biosystem	 
methionine	212237	0.011478593	212237	hsa04978	Mineral absorption	KEGG	organism-specific biosystem	Homo sapiens 
